Name,Artist,Topic,Lyrics
King of Rock,Mc Lyte,Other,"I knew a girl that couldn’t tell time without a digital clock She was out on the block slinging rocks In pursuits of the cream cheese papers Smoked mad lace and she swung many capers Trying to make a dollar out of 15 cents But before she made a twenty, ten cent got spent She smokin’ but bad times got good When she met an OG from the neighborhood Now all is well, though her life is a living hell She doesn’t know it, ‘cause her pockets don’t show it Her nigga complies with all of her wishes She feels like a queen but looks like a fiend Know what I mean She couldn’t get her lips off the pipe not yet And it won’t last long, wanna make a bet [Chorus:] She smokin’ that rock, sellin’ that rock Smokin’ and sniffin’ and sellin’ that rock Smokin’ that rock There is none higher, higher I knew a nigga had a car and some weed He figured this was the only way that he could succeed He proceed to let the greed prevail Not long ago he made his very first crack sale Now he’s large and in charge He got four, five, six, six, six cars in the garage It doesn’t matter how he got it Long as his keys stay heavy and his pockets stay knotted Whath he didn’t know is he would meet a hoe Who would smoke sun to sun I call her verse one She get that nigga for everything he got ‘Cause she snippin’ that and he’s sellin’ that [Chorus] He met her around the way Smoothe as oil of Olay He didn’t know what to say Eventually they would lay She wanted a hit and I ain’t talkin’ ‘bout no smack on the ass I tried to tell her that the high won’t last She wouldn’t listen, mind over matter But her world was shattered So the matter ruled over her mind Every time she’s trippin’ ain’t a figure of speech She be trippin’ every day of the week Not only does he want in now he wants to be down So he snippin’ blow too now"
Better Place,Mc Lyte,Other,"Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day I know you keep them in your heart That special part. Didn't care to share Thought he'd always be there But he had to go. It was his time to fly Though he struggled to live See we all gotta die Don't question why It's just how life goes It just happened to be your number one homie that God chose Your sadness shows, your woes, your sorrows But keep in mind the sun will shine tomorrow Now he's gotta halo, an everlasting glow And it's painful but only God knows What's next on the agenda (yeah) Either way you gotta return to sender But while you're here you gotta keep ya head up Moving on your life and never let up Let the past be the inspiration to get up Tell the devil he's a liar and ya feed up c'mon Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day Release and let go the fault wasn't ours She was called upon by a much higher power What's important for us all to understand We're just little pieces in God's big plan so Hold on when I tell you hold on, stay strong and it won't be long Till you see your little boy again your mommy again your brother again Your best friend Sometimes you just wanna ball out his name Seem like your sun don't shine the same, but you gotta maintain Remain sane, know you're not to blame But while you're here You gotta keep your head up Keep moving on your life and never let up Let the past be the inspiration to get up Tell the devil he's a liar and ya feed up c'mon Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day I know it's hard living life after death Sometimes hard to see what you got left Now you're feelin' lost don't know what to do Don't let the demons out there try to fool you Give it all to God he'll pull you through Jehovah'll make a witness out of you You know it's true, but it's hard to realize That God's still there when your best friend dies They'll be times when you just fall apart Just remember to keep them always in your heart Let the tears fall it's okay to cry Try to understand it's his time to fly There's a time when a spirit to say peace and release From a body that's left deceased You've got to know there's so much more than what's right here Have no fear Have you ever Had someone close to you die I know you wanna cry But keep your head up high And remember (remember) They're in a better place (in heaven) Up there somewhere far away And they'll be waiting for you to join them one day"
Back to the streets,Saweetie,Other,"[Chorus: Saweetie] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" I put my new man on a leash Traded in my old nigga, he was just a lease I ride around town 'til I leave I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da Back to the streets [Verse 1: Saweetie] So clean when I pull up to the scene Big goals, and I put that on me What you thinkin'? What's good? Fuck how you feel and I wish a nigga would Had to hit the Heisman on ya homies Steppin' in here, bad bitches only My ex used to act like he owned me Ain't enough just to treat me like a trophy I had that, passed that, knew I had to trash that Bounced on his ass, turned that boy into a flashback I'm a five-star bitch with a price tag Gotta find me somebody that could match that The last one got on my last nerve Made me go change my passwords I hit the curve with that swerve You know I get the last word [Chorus: Saweetie & Jhené Aiko] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" I put my new man on a leash Traded in my old nigga, he was just a lease I ride around town 'til I leave I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da (Yeah) Back to the streets [Verse 2: Jhené Aiko] Back to the streets, send you back to your old hood On hood, baby, this is for your own good I'm a player-ass bitch and you knew it Had a good time, now I'm ready for some new dick (Haha) Pass it to Saweetie, now you hit it Through with it, there ain't really nothin' else to do with it Yeah, you know I leveled up I can't be stuck, I wish you luck, though Consider yourself blessed You got to fuck with the baddest You know that I can't be kept No, I gotta dip out [Chorus: Saweetie, Jhené Aiko & Saweetie & Jhené Aiko] Pull up in my hood best dressed Next thing, upgrade, who's next? Rich boy, got him on deck Good boy, tell that nigga ""fetch"" (Yeah) I put my new man on a leash (On a leash) Traded in my old nigga, he was just a lease (Ooh) I ride around town 'til I leave ('Til I leave, oh) I gave the boy a round, spit him back to the street Like la-da-dee-da-dee-da, yeah I spit him back to the streets Like la-da-dee-da-dee-da Back to the streets [Outro: Saweetie] La-da-dee-da-dee-da Back to the streets Back, back to the streets La-da-dee-da-dee-da, yeah Back to the streets Put my new man on a leash He was just a lease Ride around town 'til I leave"
Lifes A Bitch,Jucee Froot,Other,"[Intro] Jucee Loyal 100 [Verse 1] Started from shit, I got this shit from out the bottom All my n****s that’s gone Just know I ain’t forgot about ’em (FlyBoy and Coo) N****s thinking that shit sweet, bitch, we blowing sour Might have came up out the pussy I ain’t ever been a coward Always taught to get that money first You want it, then you gotta work You made mistakes, you had to learn You don’t even wanna crack a smirk You know that times is getting worse And all the pain you didn’t deserve Your momma waiting on the third Your people treat you like the worm Until you fly, it’s early bird I’m feeling like this shit is cursed They ride the Wraith, it ain’t no surf They got the juice, I make ’em burp I make it shake, I make it twerk I say it loud, I say it proud I know I got ’em scared now And I’m on their head now So, they gon’ hold their head down But get your nuts off of me On me for so long When they get a choke off of me Hunnit bands I been fucked off on it Real recognize real, and I see you as phony I guess my heart was too good I wish that I could get ’em all out the hood You know these bitches just be barking up wood And all these n****s trying to get them a jewel But the plug didn’t wanna do him no good, so he ran off on it Took a chance and bossed on him Caught him slipping, now the brakes out on it Now you see the thots off him I gotta give it to you raw, I’m talking no rubber Body bag the beat, then put it in my duffel Banging down your block, I’m talking big drums This for all them ones that had to sleep in cold without the cover Life of bosses, chocolates, where the truffles? Tell ’em at the bottom [Chorus] One time for the money Two times for the show Three times if you got a bankroll Thirty-inch weave and the mink lashes long Blowing good loud and the pack extra strong Get in your bag Get in your bag She throw all that They throw all cash Get in your bag Get in your bag She throw all that They throw all cash [Verse 2] Where my money-making bitches, pussy clean and they head right? Only fuck with a n**** if you know the bread right I don’t want no motherfucking drink Who gon’ pay tonight? Put this pussy all up in his face Have you ate tonight? You can’t stay tonight? You late another night? You better make it right Cause imma up the price You never fuck ’em twice Cut it like a slice They don’t believe the hype These n****s living different lives [Bridge] Hold position, sit aside Diamonds glisten with your eyes These little bitches get it poppin’ in the ride Tick, tick, tick, don’t hit my line Making money, don’t be insane If you take it all, then they make it rain And the pussy stay wet, he gon’ need a drank Better pop that pussy and do something strange [Chorus] One time for the money Two times for the show Three times if you got a bankroll Thirty-inch weave and the mink lashes long Blowing good loud and the pack extra strong Get in your bag Get in your bag She throw all that They throw all cash Get in your bag Get in your bag She throw all that They throw all cash [Verse 3] Baby, you were made for this Look how far you came with this Houses on some acres shit Ballin’ like some Lakers shit Life’s a bitch, well, tell ’em thank the bitch Type of bitch that hold your ankle shit Take your pick, take a risk, talk to your kids, blow a kiss Whoever gon’ teach ’em the game Had to struggle to maintain We gon’ see some better days I just hate it ain’t today I ain’t focused on the fame I’m just trying to get my change Throwing shots against my name Why they wanna see me slain?"
I am,Yung Baby Tate,Other,"Monsta's gon' tear it up (Yeah) Who that is, bitch? I am healthy, I am wealthy I am rich, I am that bitch (Yeah) I am gonna go get that bag And I am not gonna take your shit (Uh) I am protected, well respected I'm a queen, I'm a dream (Yeah) I do what I wanna do And I'm who I wanna be 'Cause I am me Bitch, that's YBT (Yeah) Yo man got his eye on me (Uh) But IDC 'cause I'm fly as bees That's bzz, bzz, bzz I hit streets, bitch, I drive, no keys That's skrrt, skrrt, skrrt Don't lie on me, body right Don't need no work, work, work Ayy, I don't need no one, I'm independent on my own I get that money and I can spend it 'cause it's long Everything on me, no, it's not rented, bitch, I own I know you see it, ain't gotta tell me 'cause I know I am hеalthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protеcted, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me I am me One on one, can't compete, mmm I like green Money stay high like trees, mmm I can't see Wanna be just like me, hmm? Eye candy But you better not think shit's sweet, mmm Yeah, I got your bitch, yeah, yeah I get them big bags, yeah Count it and flip, damn, yeah Look how the whip mash, yeah Convertible top do carthweels Booty so soft, it's all real 'Cause I'm eating real good like Garfield I ain't stunting, you dust, got long bills I don't need no one, I'm independent on my own I get that money and I can spend it 'cause it's long Everything on me, no, it's not rented, bitch, I own I know you see it, ain't gotta tell me 'cause I know I am healthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protected, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me I am healthy, I am happy Just be my man, you ain't my daddy (No) If I want it, I make it happen (I do) It's gon' get done, bitch, ain't no asking (No) I get bands, but this ain't magic (Yeah, ha) I set trends, it's just a habit Independent and I'm classy (Yeah) I got everything she lacking I do what I wanna do, fuck your rules (Yeah, what?) Don't need the hate, my back's to you (Yeah) You can keep your man, I'm cool (Flo Milli) I'm too focused to tell the truth (Wow) When I count up them hundreds, they blue (Yeah, yeah) Bitch, I'm the shit on the internet too (Ho) Spooking these bitches like boo, oops (What?) I manifested a new coupe (Yeah) I know I'm young, but I get that money like I'm grown (Money) Look out for my mama and all my family back at home Came up from napkins, now I get money from rapping I get the front and the backend (Hey) My life is a caption (Haha) My Bimmer and Bentley is matching (Um) I write this shit off my taxes (Yeah) I am healthy, I am wealthy I am rich, I am that bitch (I am, I am) I am gonna go get that bag (I am) And I am not gonna take your shit I am protected, well respected I'm a queen, I'm a dream (I am, I am) I do what I wanna do And I'm who I wanna be 'Cause I am me Yeah, look in that mirror (Look in that mirror) Tell yourself everything that you wanna hear (What you wanna hear?) Tell yourself that you that bitch and make that clear (That shit clear) Never stressing, never lacking, got no fears (Ain't got no fears)"
Heartbeat,Jucee Froot,Other,"[Intro] Jucee Loyal 100 I’d trade it for you [Chorus] Sons, you my baby, you my heartbeat Catch you when you falling You got a problem, baby, call me Them n****s playing, baby, call me I don’t understand what he did to you Know that every day, that I was missing you Supposed to protect you but I feel like I failed I always promised you that I would be there [Verse 1] Listen Tre, I know you listen Just know whatever that you wanting that you getting it Your daddy tried to play the game with me, I finished it Just can’t believe he brought your innocence up into this And you the reason I never could give up Didn’t know what to do and baby, I was so young Remember what I told you: chest out, chin up They can try to break you down, but don’t you give up I made a big mistake And then, they tried to take you away No matter how far, baby, I’m on the way I’m making the way And it really pains me to say That I’m the only one you could blame [Chorus] Sons, you my baby, you my heartbeat Catch you when you falling You got a problem, baby, call me Them n****s playing, baby, call me I don’t understand what he did to you Know that every day, that I was missing you Supposed to protect you but I feel like I failed I always promised you that I would be there [Verse 2] Tre, you my hero, you got superpowers No matter what they tell you, you got superpowers You so strong, you stronger than me How strong? As strong as could be Lullaby, you would fall asleep Sing to you, hold you close to me One, two, three Four, five, six Know your mama pulling up before you get to ten I’m sorry that it happened but it won’t happen again But they said that everything that happens, man Put it in god’s hands, he the one to handle this What he did to you, forgive don’t forget [Chorus] Sons, you my baby, you my heartbeat Catch you when you falling You got a problem, baby, call me Them n****s playing, baby, call me I don’t understand what he did to you Know that every day, that I was missing you Supposed to protect you but I feel like I failed I always promised you that I would be there"
Understandable,Jucee Froot,Other,"[Intro] Loyal 100 Baby, you understand me now? If sometimes you see that I’m mad Don’t you know no one alive can always be an angel? When everything goes wrong, you see some bad But I’m just a soul whose intentions are good Oh Lord, please don’t let me be misunderstood [Verse 1 – Kevo Muney] I used to be broke, that shit made me want more money I know everything that went down, still don’t know nothing N**** talk about I owe, somehow I ain’t on, owe nothing Scored touch down, key would turn on, do no punch And we was in the dark, newsflash lights like we ghost hunting Remember getting kicked out of school, but I was still coming Cause I ain’t wanna tell mama I really come from the jungle When they steal my chain, I woke up and I was still stunting See I was in the hood, nappy hair, nose runnin’ We ain’t had shit, we had low income But I miss the hood, I miss all my homies All of my people dead, so I’m just sticking by my lonely I thought you was solid, but you folded on me Keep your money baby, go home, the one and only I got all these bad bitches on me Remember times when I used to be lonely My new bitch bringing up old shit, think I’m fucking my old bitch Broke hoes get old quick, that’s a fact and matter of fact I’m the hottest walking n****, copy that Old n****s, stand down, let them young n****s shine Got so much pain in my mind, I put this shit in my rhymes Growing up it was hard, I’m going harder at times I’m going harder at times, it get hard at times They tried to tell me, I ain’t listen Hard headed at times [Verse 2 – Jucee Froot] Yeah, understand where I’m coming from Gotta pray for my youngest son Gotta pray for my oldest son D. Fizzy, n****, I owe you one Tote that thing like I’m fucking grown From the dirty like fuck the tubs Now I’m up like a uppercut Worried, don’t know who to trust 24, got this age Been broke, didn’t complain Been a drought, it ain’t rain And you momma getting slain How it feel, what’s your pain? What’s your pain? Tell me when you shed your tears, do it leave a stain? All this stress up on my back, I live like crazy I’m so street and I’m so fly, I might jack the plane Knock ’em off and then we smoke, it’s not like strains So sorry if you don’t understand, my baby Son see his daddy at the grave No Christmas, no birthday I done been through it, I can’t catch one break Misunderstood, no understand [Outro] Baby, you understand me now? If sometimes you see that I’m mad Don’t you know no one alive can always be an angel? When everything goes wrong, you see some bad But I’m just a soul whose intentions are good Oh Lord, please don’t let me be misunderstood"
Nightmare,Jucee Froot,Other,"[Intro] The Atomix Jucee Loyal 100 [Chorus] I, I, I remember Being broke That’s a nightmare No hope Just dope That’s a nightmare Memphis, Ten Where I’m from Ain’t it nice, here? Keep a Glock Big 40 with a tight grip Taking off Don’t miss the jet Bitch, the flight here Knew that I would be a star Talk a lot, yeah Talk a lot, yeah [Verse 1] Wait, I gotta take it there Pain, I know that very well Broke as hell and bum as hell But I lived to tell the tale 100K before the deal Bitch I’m fly no fairy tale Bitch I’m fly no fairy tale Real ass bitch but I still got flaws Still got problems that money can’t solve See how they switch when the money over all Shoot but don’t miss, bet the murder won’t solve I had to walk for a boat Now, I got a drip in my walk I don’t tell lies, so you know Keep a stick when I walk Probably fell but didn’t fold Hop out in Nassau Treated me like a outlaw Crucified me on the cross Tried to find a way but I’m lost Only see you in my sleep And you hounding my thoughts I don’t care as long as I see you [Chorus] I, I, I remember Being broke That’s a nightmare No hope Just dope That’s a nightmare Memphis, Ten Where I’m from Ain’t it nice, here? Keep a Glock Big 40 with a tight grip Taking off Don’t miss the jet Bitch, the flight here Knew that I would be a star Talk a lot, yeah Talk a lot, yeah [Verse 2] Godspeed I’m taking off, I’m never landing Grief Bitch it ain’t no understanding We heard my mama cry and I can’t stand it Dream You said I could go back to the past and Never thought I’d make it rapping Momma proud to see you happy Told the lord that in these streets, you runway down like you fresh More to me, I’m crafty Play with me, I’m scrappy Target on, no practice Posted up, no status [Bridge] Respect Know I’d die about my motherfucking respect It don’t matter who ain’t ate as long as we fed Loyal 100, just say the word and then what he said Living life like a dream, asleep, wake me [Chorus] I, I, I remember Being broke That’s a nightmare No hope Just dope That’s a nightmare Memphis, Ten Where I’m from Ain’t it nice, here? Keep a Glock Big 40 with a tight grip Taking off Don’t miss the jet Bitch, the flight here Knew that I would be a star Talk a lot, yeah Talk a lot, yeah"
Anti Social,Che Noir,Other,"[Intro: James Baldwin & Ché Noir] I understand all too well It seems to me, God is our responsibility Yeah, that's right. And God's only hope is us We don't make it, he ain't gonna make it either Yeah, uh, uh-huh [Chorus: Blakk Soul & Ghostface Killah] (Catch me in the corner not speaking) Oh-oh, you can (Catch me in the corner not speaking) In a room full of pretenders they all looking identical While niggas flexing know I'm Gucci The loudmouth talk will never move me So you can (Catch me in the corner not speaking) My nigga, you can Talk about who owe you favours Talk about your thousand haters All I need to know is how you're built on the front line [Verse 1: Ché Noir] Look, independent, ain't have to look for deals Work for myself, can't explain to you how good it feels Got a taste of my own medicine, so I took the pill Can't walk in my shoes, you niggas can't even foot the bill I make music you can ride to, smoke, kush and chill Type of music that you gotta be from the hood to feel For my hustlers in the kitchen, that's tryin' to cook a meal Kitchen counter full of coke, look like the sugar spilled Reminiscing on them days, back when we was youngest You're the one I called anytime I needed something Now I'm in this court room, screaming out: ""Free my cousin!"" Please, tell 'em take the chains off, like Deebo coming I don't argue, triggers talk, bullets big as tennis balls Put my life in a song, nigga, ain't no pen involved Since a kid, I've been a star Treat the game like cops treat a nigga Won't be satisfied 'till I kill them all, you can [Chorus: Blakk Soul & Ghostface Killah] You can (Catch me in the corner not speaking) In a room full of pretenders they all looking identical While niggas flexing know I'm Gucci The loudmouth talk will never move me So you can (Catch me in the corner not speaking) My nigga, you can Talk about who owe you favours Talk about your thousand haters All I need to know is how you're built on the front line [Verse 2: Ché Noir] Look, kill them all, I put rappers in cemeteries Then, go to your wake and autograph your obituaries Pass it out to your fam, kill them niggas that carries you Drop a bomb in the hole that your family digging to bury you Just for emergencies, I put a stash in the wall Now I'm out here pulling strings like I had a guitar But first I had to ask God Never drown, 'cause when it rains it pours Just take a sip, but I had my last straw Take a peek inside my mind Thoughts scatter like a hoarder's house Gave birth to your style, but now I gotta abort the child No killer, but don't push me where I have to react Friends turn to OJ and left me stabbed in the back I fill my safe with cash, black car credit to charge For them days, I used to make a dollar stretch to a yard I only drive myself crazy when I press my garage I got whips so big, I can put a chef in my car, you can [Chorus: Blakk Soul & Ghostface Killah] You can (Catch me in the corner not speaking) In a room full of pretenders they all looking identical While niggas flexing know I'm Gucci The loudmouth talk will never move me So you can (Catch me in the corner not speaking) My nigga, you can Talk about who owe you favours Talk about your thousand haters All I need to know is how you're built on the front line [Outro: Blakk Soul] Line, line"
Hustle Don't Give,Che Noir,Other,"[Verse 1: Ché Noir] Raisin' Hell, but the shit that I'm rhymin' was Heaven-sent Went broke and bounced back, I been grindin' out ever since Wise and intelligent, I could rob a village while it sleep Even if I was blind with a elephant Crime was like medicine, I watched niggas face a dub with a racist judge They still gave 'em time with no evidence Gotta admit that lifestyle is what fed the kids Sorry for them missed calls and kites that I never sent Too much on my plate, you might choke if you try it Bit off more than I can chew, so now my goal is to diet Result of my aggression, I had to grow up in violence Money talks, could turn your life into a moment of silence I controlled and decided, keep your focus on grindin' A long road to redemption that I drove with no license It's a jungle that's controlled by the sirens But the hunter gon' be the hero until the story's told by the lion To influence dozens, grew from strugglin', all we knew was hustlin' Fiends missin' teeth, always lookin' like they chewin' somethin' I been stressed out lately, I got a bad temp' with people And a bad mood just turn into a happy trigger finger Every inch to the stage, I put my pen to this page I took risks to get paid, my name shifted this game ""Be the head and not the tail,"" Mama stitched in my brain But do it twice as better 'cause you got the skin of a slave [Chorus: Ché Noir] Down to my last, it's hard to smile, even laugh But it's, it's hard to give up (Hard to give up) 'Cause we came up from the struggle, baby, all we know is hustle That's why it's hard to give up (Hard to give up) I spent years in this dream, sweat and tears in this dream But it's, it's hard to give up (Hard to give up) So I gotta try climbin' 'cause I'd rather die tryin' 'Cause it's, it's hard to give up (Hard to give up) [Verse 2: Black Thought] Yo, a grain of sand of the king's hand Could grow into a castle if it spread like a wingspan A life begins with sin, transcends, but like a lens We numb the pain with violins or Vicodins Faded like pro cats and pigeons on the power line Another nigga out his mind, runnin' out of time Whether fruits wither on the vine or the dotted line The bough breaks, it's no mistakes, it's by design Even the kids ain't nothin' to play with They don't stand for shit, not even the court bailiff But shed a thug tear over spilled blood on the pavement If you ain't talkin' hustle, you speakin' the wrong language That's on everything, I choose to move hurriedly I feel like it's too much I could lose before they bury me And even after that, I'ma prove through the legacy I lead That the grind is in my pedigree [Chorus: Ché Noir] Down to my last, it's hard to smile, even laugh But it's, it's hard to give up (Hard to give up) 'Cause we came up from the struggle, baby, all we know is hustle That's why it's hard to give up (Hard to give up) I spent years in this dream, sweat and tears in this dream But it's, it's hard to give up (Hard to give up) So I gotta try climbin' 'cause I'd rather die tryin' 'Cause it's, it's hard to give up (Hard to give up)"
Worth Gold,Che Noir,Other,"[Intro] Yo, I told these niggas I ain't stoppin' Uh-huh Ché butter queen in this bitch Yeah, uh [Verse 1] Yo, since an innocent teen, my environment's Freddy Krueger Try and live out my dreams, it's a horror scene It's hard tryin' to get us to sleep But with short sleeves? They couldn't see the tricks up my sleeves I had a list of goals, I'm tryin' to figure which plan'll work Depends on your thirst You go to school? Strip scam'll work What's a flood to a fish? What's a gun to a fist? I keep a blade that I use just to cut the tongue of a snitch We take life for granted It take pain sometimes to cherish that We trade the hood for neighborhoods where the whites stare at blacks Come from searchin' in trap houses, defying parents at Enough coke lines on the table to write a paragraph Never talk to snakes, that's what I learned from The Bible But I learned from my idols to earn, work for my title They tell us the sky is the limit, stay on Earth for survival But that's why I'm moon-walking 'Cause I learned that from Michael, uh [Chorus] Yeah, peep the writings that I wrote Worth diamonds in the gold, that's right Uh, from a city full of thieves Turn penny into G's, that's right Uh, peep the writings that I wrote Worth diamonds in the gold, that's right Yeah, from a city full of thieves That's- Uh [Verse 2] Yo, I was an innocent teen, knew the difference between Expensive and cheap, paid my dues but I wish it was free They gave me crumbs, I made a meal so my niggas can eat Never settle for gettin' fed, make a position to feed Let's light a match, and see how long will the fire last When they expose your skeletons to the room like a science class From where these niggas either shoot dope or they high off crack And fiends arms lookin' like Nascar tire tracks I plan on dying rich, when I was born we was broke I take a bag, we used the sink water to pour in the bowl And heat it in the microwave or you can warm on the stove But ain't no heat, so got to wash up 'fore the water get cold This fame shit, I wasn't impressed, I fell in love with the checks Ain't that feelin' you get right before you cummin' from sex Always pray to a god before you rush to a bed 'Cause I hate family reunions, and sleep's the cousin of death [Chorus] Yeah, peep the writings that I wrote Worth diamonds in the gold, that's right Uh, from a city full of thieves Turn penny into G's, that's right Uh, peep the writings that I wrote Worth diamonds in the gold, that's right Yeah, from a city full of thieves That's- Uh"
Lovley Fiction,Ivy Sole,Other,"[Verse 1] My aunties dream of swimming when a child is conceived I used to pray they wouldn’t dream of fishes for me Merging genes with someone kindred, what a vision Could I carry a child? Would my body go the distance? I wanna love the way mama and Ruby loved me Help them form their first sentences, survive the police Let’s turn a phrase--I don’t wanna fight for execution stays, abbreviated living Don’t know if I could teach them forgiveness ‘Cause I ain’t mastered it Still giving up the master’s tools Still mending shit with masking tape Still working for the master’s school I pray I help you master you Hope you ask me 'bout the world And hope that I would tell the truth In my family offspring don’t spring often I approach the prospect of you with due caution My little fiction, you can rest up in my head for now Running through my dreams, I’m scared as hell to let you down [Chorus] What a lovely fiction you are What a blessed figment of my imagining You’re too good to be true But, baby, I could be so damn good to you [Verse 2] I’m tryna be the one you manifested even when your faith had vanished The shorty that would short her last to give you an advantage And you’d do the same, passion never abandoned We’d manage to make a mountain out the molehill we were granted Black queer radical, nothing short of magical, joy like sabbatical Boy, you make the rational factual seem frivolous, girl, you on some different shit And gotdamnit I’m into it To keep it funky, I know I could make you love me But trust me, I’ve got some work to do to make me worth the cuffing Spirit told me fall back, it’ll fall in place And I’m turning 25, is that too old for the chase? If we cutting to it, I’ll be in the cutting room Tucking keys with love to make a masterpiece or two I can’t imagine what you feel like yet Like fiction turned fact at the moment we met Let's go [Chorus] What a lovely fiction you are What a blessed figment of my imagining You’re too good to be true But, baby, I could be so damn good to you [Outro] All in my head All in my heart All in my soul All about you All about you All about you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth All in my head All in my heart All in my soul All in on you All in on you All in on you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth All in my head All in my heart All in my soul All in on you All in on you All in on you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth [Outro spoken] [Phone ringing] Huhhh, why you calling me? (Open the door)"
Black Gold,Ill Camille,Other,"Young chicks developin' hips, innocence is lost County building overly crowded, we pay the cost In the back of the alleys, fiends barter for powder Money, power, respect; self-proclaimed bosses Buck pads and blunt raps, the first of the month Gotta put paper and aim to make somethin' See ya faking 'til you make it livin in the land of the stars Side hustles and work; supplementing ya job A block of ""Gee, God we livin' beyond our means"" Little shops is full, stomachs stay on E Can you find us a leader? Maneuver like sheep Freedom ain't free, forgetting that the meek Shall inherit the Earth, with no college degree Guess it's back to the corner, back packin' the heat The repass is crackin;' the homie R.I.P D's on that, regal, ghetto loyalty [REFRAIN] We all rise, all fall for the same things We all live, all die for the same things See I be doin' my best just to maintain See I be doin' my best just to make way We all rise, all fall for the same thing [VERSE 2] Ayo I spent 500 on the boomin' system Just to make sure they all know when I pull up Red bottoms, green money, treated as targets Boolay, black market, we gon' get it regardless For the low, perils of being crabs in a barrel Fair-weather friends and my foes wish 'em farewell It was serpents lurkin' in the grass I couldn't see 'em Bible or the Torah, needed somethin' to believe in When I was six, knew a boy molested by the preacher man We lackin' balance; long money, short attention spans I'm just tryin' to execute my plans before I kick the can Hopin' marriage in my future; forty is approachin' fast Forgot to drive slow, went off track a few times Thank God for a hard flow, and an impeccable grind Wear a lotta caps, hustla, I fit that bill All my people dealin' with life's ills, for real But y'all rather watch the clock tick But I ain't wastin' not a minute, yeah, I got three eyelids Yeah, the whole system's divisive Look atcha' mobile devices, the patriotic sirens They be slaughterhousin' all our profits, just to generate a profit ""Ooh, they got them scopes out, wonder why they always talk morbid?"" Poverty-stricken, leavin' victims Widows, and orphans forget the Forbes list We worth a fortune, that's why I hit 'em with the 'ism I'm dark tinted, but thank God my heart isn't Left and right wing, same team all politickin' They be acting like some, ""nah nah, I don't feel 'em"" So we stay the high, man rest in peace Ms. Phillis Granny raisin' Mama children: we product of the village Crossin' borders with our families, hidden in the pickups Barter, Sister-learned the game then always paid for it Ghetto rituals, we blessin' the bottle 'fore we sip it Black lips, no stars, I can African pen 'em My people stand back from the center with they chin up One God, one code, Seventh letter stay stickin' To the land of milk and honey, I'm knowin' the day come Liberation is gangsta We all rise, all fall for the same things We all ride, all die for the same things We all, all feel for the same things See, I be doin' my best just to maintain We all rise all fall for the same things We all kill... ""Y'all listen to the lil' lady... and getcha hearts togetha... Talk about taking chances... What do you think you're doing every time you pick up a gun And get to so-called gang-warrin' witch ya own people-over turf... Somethin' don't none a' ya own... cause the white man owns it... That's right... the white man owns every nook and cranny... Every alley and every freeway... every city and every Goddamn swamp The white man owns it. Why?... Cause the white man got up off his ass and took it... All y'all want a piece of it?... Well the only way y'all gon' get it is To get up off yo asses and take it back."""
