Name,Artist,Topic,Lyrics
Worth Gold,Che Noir,Other,"[Intro] Yo, I told these niggas I ain't stoppin' Uh-huh Ché butter queen in this bitch Yeah, uh [Verse 1] Yo, since an innocent teen, my environment's Freddy Krueger Try and live out my dreams, it's a horror scene It's hard tryin' to get us to sleep But with short sleeves? They couldn't see the tricks up my sleeves I had a list of goals, I'm tryin' to figure which plan'll work Depends on your thirst You go to school? Strip scam'll work What's a flood to a fish? What's a gun to a fist? I keep a blade that I use just to cut the tongue of a snitch We take life for granted It take pain sometimes to cherish that We trade the hood for neighborhoods where the whites stare at blacks Come from searchin' in trap houses, defying parents at Enough coke lines on the table to write a paragraph Never talk to snakes, that's what I learned from The Bible But I learned from my idols to earn, work for my title They tell us the sky is the limit, stay on Earth for survival But that's why I'm moon-walking 'Cause I learned that from Michael, uh [Chorus] Yeah, peep the writings that I wrote Worth diamonds in the gold, that's right Uh, from a city full of thieves Turn penny into G's, that's right Uh, peep the writings that I wrote Worth diamonds in the gold, that's right Yeah, from a city full of thieves That's- Uh [Verse 2] Yo, I was an innocent teen, knew the difference between Expensive and cheap, paid my dues but I wish it was free They gave me crumbs, I made a meal so my niggas can eat Never settle for gettin' fed, make a position to feed Let's light a match, and see how long will the fire last When they expose your skeletons to the room like a science class From where these niggas either shoot dope or they high off crack And fiends arms lookin' like Nascar tire tracks I plan on dying rich, when I was born we was broke I take a bag, we used the sink water to pour in the bowl And heat it in the microwave or you can warm on the stove But ain't no heat, so got to wash up 'fore the water get cold This fame shit, I wasn't impressed, I fell in love with the checks Ain't that feelin' you get right before you cummin' from sex Always pray to a god before you rush to a bed 'Cause I hate family reunions, and sleep's the cousin of death [Chorus] Yeah, peep the writings that I wrote Worth diamonds in the gold, that's right Uh, from a city full of thieves Turn penny into G's, that's right Uh, peep the writings that I wrote Worth diamonds in the gold, that's right Yeah, from a city full of thieves That's- Uh"
Lovley Fiction,Ivy Sole,Other,"[Verse 1] My aunties dream of swimming when a child is conceived I used to pray they wouldn’t dream of fishes for me Merging genes with someone kindred, what a vision Could I carry a child? Would my body go the distance? I wanna love the way mama and Ruby loved me Help them form their first sentences, survive the police Let’s turn a phrase--I don’t wanna fight for execution stays, abbreviated living Don’t know if I could teach them forgiveness ‘Cause I ain’t mastered it Still giving up the master’s tools Still mending shit with masking tape Still working for the master’s school I pray I help you master you Hope you ask me 'bout the world And hope that I would tell the truth In my family offspring don’t spring often I approach the prospect of you with due caution My little fiction, you can rest up in my head for now Running through my dreams, I’m scared as hell to let you down [Chorus] What a lovely fiction you are What a blessed figment of my imagining You’re too good to be true But, baby, I could be so damn good to you [Verse 2] I’m tryna be the one you manifested even when your faith had vanished The shorty that would short her last to give you an advantage And you’d do the same, passion never abandoned We’d manage to make a mountain out the molehill we were granted Black queer radical, nothing short of magical, joy like sabbatical Boy, you make the rational factual seem frivolous, girl, you on some different shit And gotdamnit I’m into it To keep it funky, I know I could make you love me But trust me, I’ve got some work to do to make me worth the cuffing Spirit told me fall back, it’ll fall in place And I’m turning 25, is that too old for the chase? If we cutting to it, I’ll be in the cutting room Tucking keys with love to make a masterpiece or two I can’t imagine what you feel like yet Like fiction turned fact at the moment we met Let's go [Chorus] What a lovely fiction you are What a blessed figment of my imagining You’re too good to be true But, baby, I could be so damn good to you [Outro] All in my head All in my heart All in my soul All about you All about you All about you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth All in my head All in my heart All in my soul All in on you All in on you All in on you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth All in my head All in my heart All in my soul All in on you All in on you All in on you All about you real soon All about me right now I’m tryna fix these faults I’m tryna heal these wounds I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth I’m tryna live this truth [Outro spoken] [Phone ringing] Huhhh, why you calling me? (Open the door)"
Black Gold,Ill Camille,Other,"Young chicks developin' hips, innocence is lost County building overly crowded, we pay the cost In the back of the alleys, fiends barter for powder Money, power, respect; self-proclaimed bosses Buck pads and blunt raps, the first of the month Gotta put paper and aim to make somethin' See ya faking 'til you make it livin in the land of the stars Side hustles and work; supplementing ya job A block of ""Gee, God we livin' beyond our means"" Little shops is full, stomachs stay on E Can you find us a leader? Maneuver like sheep Freedom ain't free, forgetting that the meek Shall inherit the Earth, with no college degree Guess it's back to the corner, back packin' the heat The repass is crackin;' the homie R.I.P D's on that, regal, ghetto loyalty [REFRAIN] We all rise, all fall for the same things We all live, all die for the same things See I be doin' my best just to maintain See I be doin' my best just to make way We all rise, all fall for the same thing [VERSE 2] Ayo I spent 500 on the boomin' system Just to make sure they all know when I pull up Red bottoms, green money, treated as targets Boolay, black market, we gon' get it regardless For the low, perils of being crabs in a barrel Fair-weather friends and my foes wish 'em farewell It was serpents lurkin' in the grass I couldn't see 'em Bible or the Torah, needed somethin' to believe in When I was six, knew a boy molested by the preacher man We lackin' balance; long money, short attention spans I'm just tryin' to execute my plans before I kick the can Hopin' marriage in my future; forty is approachin' fast Forgot to drive slow, went off track a few times Thank God for a hard flow, and an impeccable grind Wear a lotta caps, hustla, I fit that bill All my people dealin' with life's ills, for real But y'all rather watch the clock tick But I ain't wastin' not a minute, yeah, I got three eyelids Yeah, the whole system's divisive Look atcha' mobile devices, the patriotic sirens They be slaughterhousin' all our profits, just to generate a profit ""Ooh, they got them scopes out, wonder why they always talk morbid?"" Poverty-stricken, leavin' victims Widows, and orphans forget the Forbes list We worth a fortune, that's why I hit 'em with the 'ism I'm dark tinted, but thank God my heart isn't Left and right wing, same team all politickin' They be acting like some, ""nah nah, I don't feel 'em"" So we stay the high, man rest in peace Ms. Phillis Granny raisin' Mama children: we product of the village Crossin' borders with our families, hidden in the pickups Barter, Sister-learned the game then always paid for it Ghetto rituals, we blessin' the bottle 'fore we sip it Black lips, no stars, I can African pen 'em My people stand back from the center with they chin up One God, one code, Seventh letter stay stickin' To the land of milk and honey, I'm knowin' the day come Liberation is gangsta We all rise, all fall for the same things We all ride, all die for the same things We all, all feel for the same things See, I be doin' my best just to maintain We all rise all fall for the same things We all kill... ""Y'all listen to the lil' lady... and getcha hearts togetha... Talk about taking chances... What do you think you're doing every time you pick up a gun And get to so-called gang-warrin' witch ya own people-over turf... Somethin' don't none a' ya own... cause the white man owns it... That's right... the white man owns every nook and cranny... Every alley and every freeway... every city and every Goddamn swamp The white man owns it. Why?... Cause the white man got up off his ass and took it... All y'all want a piece of it?... Well the only way y'all gon' get it is To get up off yo asses and take it back."""
Recipe!,Jean Deaux,Other,"[Intro] Here I go [Verse 1] Here I go again, I am never finished You know I'm a writer like the high percentage This that Mortal Kombat I might catch you in the sixth dimension Then we sobbing in my sleep 'cause I know you listenin' I travel for my Venus then get back to Venice You wearing out yo confidence you really timid I could bleed if necessary but you know I'm never switchin' up Bitch if you walkin' up to me, you gon' leave here limpin' And I got some homies out [?] like incisions If you take away the Mersenne's n you could see the difference Pour me up this sugar water they can keep the lemons I can give it all up for the fruit baby then give me lemons No I cannot stop it, too excited I get Twisted up on this bih, -tcha is nice on my [?] Send that bank deposit, she so ah she stay it [?], skip the dice and ya six [Chorus] I think we got the recipe It's my destiny now they won't be next to me Upper echelon, pull up lookin' righteous see see see see see see see see see my god I think we got the recipe No, in fact but I'm still gon' stick and see Comin' up on vines, now they movin' extra-ly ly ly ly yuh Ly ly ly ly ly [Verse 2] He know it's home grown packin' from changin' it's tone I'm on this moonstone wear me out I'm Miss Cologne A cool killa make a nigga change his timezone I'm thread strong but no ties do not get me wrong Oh god, heard I got the recipe uh huh I could make a anti-nigga rest in peace I heard they be selling drinks, while they purse out melodies (oh no) Don't let them trick you with caucasian subtleties A real nigga put me on my Q's and P's Pop quiz tell 'em text me is you in, I'm these rappers influence So competing is useless, I like rap, orange, rhymes, whips, sicker than mucus And a cool Kim Possible don't know where my Rufus (Ha) And they can't fuck wit' me so I guess you hoes is stuck with me I been gone for a minute now these hoes done got relieved (D-ha) [Chorus] I think we got the recipe It's my destiny now they won't be next to me Upper echelon, pull up lookin' righteous see see see see see see see see see my god I think we got the recipe No, in fact but I'm still gon' stick and see Comin' up on vines, now they movin' extra-ly ly ly ly Ly ly ly ly ly"
Guilty Conscience,070 Shake,Other,"[Verse 1] My mind won't let me rest, voice in my head I hear what it says, I can't trust a thing If I picked up and left, how fast would you forget? [Pre-Chorus] Restin' while I'm inside your presence I don't wanna think nothin' bad This time I won't, this time I won't [Chorus] Five A.M. when I walked in (Walked in) Could not believe what I saw, yeah (Saw, yeah) You were on another one's body (Body) Ghosts of the past came to haunt me (Haunt me) I caught you but you never caught me (Caught me) I was sitting here waiting on karma (Karma) There goes my guilty conscience (Conscience) There goes my guilty conscience (Conscience) Five A.M. when I walked in (Walked in) Could not believe what I saw, yeah (Saw, yeah) You were on another one's body (Body) Ghosts of the past came to haunt me (Haunt me) I caught you but you never caught me (Caught me) I was sitting here waiting on karma (Karma) There goes my guilty conscience (Conscience) There goes my guilty conscience (Conscience) [Verse 2] No, I won't let you stay Thanks for the hours, thanks for the days If I see your eyes, I turn to stone I look away, I gotta go Gone for the week, don't bother 'Til pigs fly, she'll keep on callin' I been workin' for me, not sorry Next time that we speak'll be calmly Next time that I go in, I'm all in Why you so close but you feel so far? You look the moon in the mornin' Jaded, faded, almost gone [Pre-Chorus] Restin' while I'm inside your presence I don't wanna think nothin' bad Goodnights are never really good nights, nights, nights Feel something that's heavy inside [Chorus] Five A.M. when I walked in (Walked in) Could not believe what I saw, yeah (Saw, yeah) You were on another one's body (Body) Ghosts of the past came to haunt me (Haunt me) I caught you but you never caught me (Caught me) I was sitting here waiting on karma (Karma) There goes my guilty conscience (Conscience) There goes my guilty conscience (Conscience) Five A.M. when I walked in (Walked in) Could not believe what I saw, yeah (Saw, yeah) You were on another one's body (Body) Ghosts of the past came to haunt me (Haunt me) I caught you but you never caught me (Caught me) I was sitting here waiting on karma (Karma) There goes my guilty conscience (Conscience) There goes my guilty conscience (Conscience)"
Green eggs and ham,Princess Nokia,Other,"[Intro] Green eggs & ham Sam, I am I'm the man With the plan Toast and jam Sunny D You and me Socks on feet [Verse] Love my inner child, Kool-Aid smile I been like this for a while Going into town, gonna find a crowd Right by the kids in the park with the style Swing 'til it's dark, hit the block Run from cops, don't get knocked By these opps, fuck these cops Fuck these cops, fuck these cops Looking for the fun, can you blame me? Like to make jokes, but they think that I'm crazy I know that I'm perfect the way God had made me And I thank my parents for the life they gave me Have you told your parents that you loved them lately? I look like my mama in the 1980's If I been bad, well, please forgive me I remember when my granny used to hit me Public school and two Thanksgivings Purple corduroys with the matching ribbon Lil' puffy jacket and the T-shirt gilded [Bridge] Wake up in the morning Look into the fridge Grab some eggs out Breakfast it is I'm still a kid, but kids are fun Nice cup of OJ, orange and sun [Refrain] Frying pan in my hand Green eggs and some ham Yes, I'm Sam, I am Yes, I'm Sam, I am"
I am free,Princess Nokia,Other,"[Chorus] No ego, no ego, no ego No people, no people, no people Let me go, let me go, let me go And I am free, and I am free And I am free, and I am free (No ego, no ego, no ego) [Verse 1] Let me tell you about me Me, myself, and I Kicking back with the homies All we do is get high Ain't nobody here phony Weirdo shit don't fly Don't you talk down on me You could get punched in your eye I am not here for my image I'm not here to sell you gimmicks Just want you to hear my lyrics Feel my vibe and feel my spirit In my heart is something different I've been changing, it's apparent I am focused on my healing Sometimes I feel like I'm screaming I've got angels, I've got demons And I keep them so well hidden I've been praying to get stronger Go the distance, take me longer I'm talking to my God, yes, it's righteous And everything is fine bless, is fine bless I blow the trees with no stress, I focus I'm getting back to oldest, the oldest [Chorus] No ego, no ego, no ego No people, no people, no people Let me go, let me go, let me go And I am free, and I am free And I am free, and I am free (No ego, no ego, no ego) [Verse 2] I've been letting go, I've been blowing off some smoke I've been climbing up the stairwell, Heaven, coming back from Hell Like the Ring, Girl from the Well, I was put under a spell I had lost myself a little, had my heart locked in a cell Now I open up my soul, give you heart, and teeth, and bones And my heart is all exposed, from my mistakes and my woes Woman, I am strong, woman, I do belong Woman, I take the hate, and, yes, I make into a song How many times I fall? How many do I get up? You think opinions matter, but I just don't give a fuck Crazier than the weather, unwavering like the sea Impulsive like a fire, but my roots was made from trees The blessing from He, straight from God I pray for enemies, but please don't think that I forgot [Chorus] No ego, no ego, no ego No people, no people, no people Let me go, let me go, let me go And I am free, and I am free And I am free, and I am free (No ego, no ego, no ego)"
The conclusion,Princess Nokia,Other,"[Verse] I don't sing well, but, fuck, I'm a genius I turn my heartbreak to poetry when it shatter in pieces Don't fall in love with a poet, they really are leeches Kissin' Kate Barlow and a jar full of peaches I'm just like Zero from Holes, a foster kid and it shows And I make fun of my woes, 'cause I be doped up on hope Here is the conclusion, I love making music Even if it didn't make me money, I would do it I love writing poetry and I love acting stupid I take my experiences and I go out and do it I'm bad at spoken word, so I became a rapper And sometimes I'm a model, and sometimes I'm an actor I've played with many looks, and sung in many songs Everything that I release is something that I know All my albums differ, and I am really proud of that People think it's silly, but I will never dial back 'Cause I like to experiment, and I see nothing wrong with that I like trying different things, and I like spreading out my wings You see, I don't care what people think or what they speak of me Hi, my name is Destiny, and I'm a good person I see that you're mean to me and I did not deserve it I survived from trauma and I'm living out my purpose And I'm sure you are too, we're really not that different I hope that when you listen to this album, you just listen And find it in your heart to listen to the words and rhythm And excerpts from my diary that were my mental prison [Outro] The girl cried and it rained The sun started to come out The girl cried and it rained The sun started to come out The girl cried and it rained The sun started to come out and "
Lost Ones,Lauryn Hill,Other,"[Verse 1] It's funny how money change a situation Miscommunication lead to complication My emancipation don't fit your equation I was on the humble, you on every station Some wan' play young Lauryn like she dumb But remember not a game new under the sun Everything you did has already been done I know all the tricks from Bricks to Kingston My ting done made your kingdom wan' run Now understand, L-Boogie, non-violent But if a thing test me, run for mi gun Can't take a threat to mi new born son L been this way since creation A groupie call, you fall from temptation Now you wanna bawl over separation Tarnish my image in the conversation Who you gon' scrimmage, like you the champion? You might win some but you just lost one [Chorus] You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one [Verse 2] Now, now, how come your talk turn cold? Gained the whole world for the price of your soul Tryin' to grab hold of what you can't control Now you're all floss, what a sight to behold Wisdom is better than silver and gold I was hopeless, now I'm on hope road Every man wanna act like he's exempt Need to get down on his knees and repent Can't slick talk on the day of judgment Your movement's similar to a serpent Tried to play straight, how your whole style bent? Consequence is no coincidence Hypocrites always wanna play innocent Always want to take it to the full out extent Always want to make it seem like good intent Never want to face it when it time for punishment I know you don't wanna hear my opinion There come many paths and you must choose one And if you don't change then the rain soon come See you might win some, but you just lost one [Chorus] You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one [Refrain] You might win some, but you really lost one You just lost one, it's so silly how come? When it's all done, did you really gain from What you done done? It's so silly how come? You just lost one [Verse 3] Now don't you understand, man, universal law? What you throw out comes back to you, star Never underestimate those who you scar 'Cause karma, karma, karma comes back to you hard You can't hold God's people back that long The chain of Shatan wasn't made that strong Trying to pretend like your word is your bond But until you do right, all you do will go wrong Now some might mistake this for just a simple song And some don't know what they have ‘til it's gone Now even when you're gone you can still be reborn And, from the night can arrive the sweet dawn Now, some might listen and some might shun And some may think that they've reached perfection If you look closely you'll see what you've become 'Cause you might win some but you just lost one [Chorus] You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one You might win some but you just lost one [Refrain] You might win some, but you really lost one You just lost one, it's so silly how come? When it's all done, did you really gain from What you done done? It's so silly how come? You might win some, but you really lost one You just lost one, it's so silly how come? When it's all done, did you really gain from What you done done? It's so silly how come? You just lost one You just lost one, you just lost one You just lost one, you just lost one (How come, you lost one? It's so dumb) You just lost one, you just lost one You just lost one What a bam-bam!... hehehe "
Superstar,Lauryn Hill,Other,"[Intro] Yo hip-hop, started out in the heart Uh-huh, yo Now everybody tryin to chart Say what? Hip-Hop, started out in the heart Yo, now everybody tryin to chart C'mon now baby c'mon now baby c'mon now baby c'mon, uhh C'mon now baby c'mon now baby c'mon now baby c'mon [Chorus] C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher? [Verse 1] Now tell me your philosophy On exactly what an artist should be Should they be someone with prosperity And no concept of reality? Now, who you know without any flaws? That lives above the spiritual laws? And does anything they feel just because There's always someone there who'll applaud? [Chorus] C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher? [Verse 2] I know you think that you've got it all And by making other people feel small Makes you think you're unable to fall But when you do, who you gonna call? See what you give is just what you get I know it hasn't hit you yet! Now I don't mean to get you upset But every cause has an effect! Uh-huh! [Chorus] C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher? [Verse 3] I cross sands in distant lands, made plans with the sheiks Why you beef with freaks as my album sales peak? Uhh All I wanted was to sell like five hundred And be a ghetto superstar since my first album, Blunted I used to work at Foot Locker, they fired me: I fronted Or I quitted, now I spit it -- however do you want it? Now you get it! Writing rhymes, in the Range, with the frames slightly tinted Then send it to your block and have my full name cemented (Lauryn Hill!) And if your lines sound like mine I'm taking a percentage (ka-ching!) Unprecedented, and still respected when it's vintage I'm serious, I'm takin over areas in Aquarius Runnin' red lights with my ten thousand chariots Just as Christ was a Superstar, you stupid, star! They'll hail you then nail you, no matter who you are They'll make you now then take you down, and make you face it If you slit the bag open, put your pinky in it and taste it [Chorus] C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher? C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher? C'mon baby light my fire Everything you drop is so tired Music is supposed to inspire How come we ain't gettin no higher?"
Bronx Season,Cardi B,Other,"[Intro] Oh, how you doin'? I'm alright Hahaha [Verse] Now how much times do I gotta prove these niggas wrong? And how much times I gotta show these bitches I ain't soft? How many shows I gotta sell out 'fore you get the cost? Why they really tryna front like I ain't hit the charts? All these labels, throwin' deals from left to right But I ain't givin' in until they get them numbers right All these people think that this shit happen overnight All that flexin' they be doin', shit is all a hype No tolerance for a hatin' bitch talkin' shit Only time I hold my tongue is when I'm suckin' dick So when I see you in the streets, yeah, it's fuckin' lit And don't be talkin' all that sorry shit, don't flip the script I see the lights, I hear the hype, I hit the mic I kill the show, I get my dough, I catch a flight I see a hater, I'm runnin' down, it's on sight I throw my hands, I hit em' left, I hit em' right They sleepin' on me just because I used to strip But it's all good 'cause now they wanna get up in my VIP Blowin' up my phone, sayin' everythin' I touch is lit Actin' corn and wanna fuck me like they wasn't talkin' shit, woah I let 'em live, let the shady motherfuckers live Get them the price then it's time to show them what it is Don't got the bat? Well then what you really tryna pitch? Don't waste my time, I ain't never been no average bitch Not to mention, I did my tour and that shit was winnin' Independent, the headline, award of feelin' I thank the Lord for all the blessings that he is given I love the fans, they fill me up with their ammunition I don't really talk shit but now I gotta off this I don't know why bitches think we work in the same office Corny bitches tryna keep up? Look exhausted Wave the white flag, girl, you might as well just forfeit My ex told me I was never gon' be shit Lookie, lookie now, lookie now, nigga I'm that bitch What you thought? Yeah, you really lost, now you kinda sick But I ain't never need a nigga, I was always on my shit, yeah I used to stare at magazines on the train Lookin' at these models like, ""I gotta be this one day"" Fuck around, got myself a name, now I'm gettin' paid Left the corny bitches in the grave, so they throwin' shade"
Hectic,Cardi B,Other,"[Intro] Cardi Hard work [Verse 1] Ayo, step up in the spot, you know who I be Couple bottles pop in the VIP Dancin' all up on the couch, shakin' my ass Probably leave with ya man, grand larceny Bitch, pardon me, you don't wanna start with me I be out here gettin' cash, you be in the thottery I be in the trap, chasin' chips like the lottery You ain't bout that life, you don't be like Cardi B All my gettin'-shmoney hoes, put ya hands up Yeah, you cute but you gon' have to pull ya pants up, yeah I see you over there checkin' out my thick thighs, tetas See, I gotta smart mouth and what? Keep it litty for my city, NYC Take the whole nut, ain't worried 'bout no Plan B Yeah, I'm nasty, lick my lips, blow a kiss And walk off with a hunnid thou' on my wrist Swish, I ain't with the politics ""A hoe never gets cold,"" you know what the motto is Unless it's baguettes diamond cuts, gold bottles, bitch Sittin' in that 6, frostbite, feelin' hella lit [Hook] Hectic, hectic When I pull up it gets hectic, hectic Don't worry 'bout what's on my left wrist, it cost a check, bitch If I'm in the spot, I'm slayin' shit, I'm in the best fit Hectic, hectic When I pull up it gets hectic, hectic Don't worry 'bout what's on my left wrist, it cost a check, bitch If I'm in the spot, I'm slayin' shit, I'm in the best fit [Verse 2] NY, do or die, yeah I got this KSR, chill y'all, yeah I got this 40 those, 2 seater in the cockpit And I'm a freak so you know that bitch topless You a hot mess, that's a fact though Understood the life, bitch, you know how that go A lot of thots out here plottin' on my cash flow But I'm a queen just tryna build the castle You a fiend, you all up in my asshole I cause a scene and give you what you ask for Hair did, manicure, so ready, check Attitude have to be so petty, yep I'm in it this year, a minute to spare, I swear My vision is clear, y'all bitches beware, I'm here Showstopper, Ms. Life of the party, yeah Top shotta, no filter, Young Cardi, yeah [Hook] Hectic, hectic When I pull up it gets hectic, hectic Don't worry 'bout what's on my left wrist, it cost a check, bitch If I'm in the spot, I'm slayin' shit, I'm in the best fit Hectic, hectic When I pull up it gets hectic, hectic Don't worry 'bout what's on my left wrist, it cost a check, bitch If I'm in the spot, I'm slayin' shit, I'm in the best fit"
Pull Up,Cardi B,Other,"[Chorus] Hella fake, you better pull up on me I hope you feel the same when you see my face, you better pull up on me Ain't no backin' down, prepared to shake, you better pull up on me Now you wanna be my friend, no you ain't safe, you better pull up, homie Pull up, pull up, pull up, pull up on me Pull up, pull up, pull up, pull up on me I heard you talkin' cray, I know you hella fake, you better pull up on me I hope you feel the same when you see my face [Verse 1] No, I don't think they know They don't know how this go They think I'm broke What a fuckin' joke When I walk in the door, I gets my dough Then a bitch get low I used to kill them poles, now I kill them shows They don't like my growth, well fuck ya hoes Yeah, 'cause all my bitches that be gettin' with me If I put a fifty, they gon' put a fifty Every night, ask Sue's rendezvous It was Kita, Sweetness, and Ashanti with me I had to go get it on some real shit If you a real bitch ,you gon' feel this Every single nigga that came my way I finesse and juug on some ill shit So much people think they know my pussy But no one can say they fucked Please show me hoe facts Name-drop, round 'em up That bum bitch like to run her mouth I swear to God I'ma lay her out When I catch you on the side of town My Guiseppe heels gonna stomp you out I'm tired of playin', I'm tired of playin' I'ma give you hell, you gon' think I'm Satan I see you mad 'cause I'm 'bout to have this whole shit on lock Incarceration Someone gave you wrong information You try to play me, that's confirmation But it's all good 'cause when you see my face Shit don't come out like it's constipation [Pre-Chorus] You stuck, bitch, yeah I know it sucks, bitch, yeah Pull up, bitch, yeah Like wassup, bitch, yeah [Chorus] Pull up on me I heard you talkin' cray, I know you hella fake, you better pull up on me I hope you feel the same when you see my face, you better pull up on me Ain't no backin' down, prepared to shake, you better pull up on me Now you wanna be my friend, no you ain't safe, you better pull up, homie [Verse 2] Let's go, I mean come on now, who you tryna flex for? Why you actin' like I won't leave you down in the ground? But you knew what it was from the get-go That Cardi on some new shit Get that money then I go flip Some people think I'm just a dumb bitch If that was true I wouldn't have shit, yeah Bronx bitch 'til the day I die I did my dirt and I ain't gotta lie You can talk crazy on IG But when I run up, let them hands fly I don't fuck around with no fuckin' clowns Any niggas with me, they fuckin' hounds Any bitches with me, they fuckin' down So if you really 'bout it, then pull up now [Pre-Chorus] You stuck, bitch, yeah I know it sucks, bitch, yeah Pull up, bitch, yeah Like wassup, bitch, yeah [Chorus] Pull up on me I heard you talkin' cray, I know you hella fake, you better pull up on me I hope you feel the same when you see my face, you better pull up on me Ain't no backin' down, prepared to shake, you better pull up on me Now you wanna be my friend, no you ain't safe, you better pull up, homie"
Need This,Chelsea Reject,Other,"[Intro] Don't quit, don't quit, don't quit, don't quit, don't quit, don't quit Don't quit, don't quit, don't quit, don't quit, don't quit, don't quit Don't quit, don't quit, don't quit, don't quit, don't quit, don't quit [Verse 1] Don't quit, don't quit Y'all don't ever give up Been out here for way to long It's bound to be a stick up They say that blood is thicker than H2O Only the people that get me, I know Shit has been happening, not the way that I intended, and so He just a kid, tried to go to the store So much been missing, got me so nostalgic And thinking how I was raised through my childhood Still astounded If I explain all my fame will you get me? I doubt it But I'll never falter I just won't allow it to get to me If it ain't part of my destiny Cause you don't know nothin' about me I'm the up for discussion, I'm outtie Tryna make a little name for yourself In the end, ain't nobody you can blame but yourself Claim but yourself, sane doesn't help Gotta go a little insane Sun rising in the horizon, uplifting I can visualize it And I can make a reality show You just would've made of Made my family proud of me I don't know if they want I just know what I need And I gotta succeed If you seen it how I seen it Such a euphoria, everything was so scenic It made me laugh like everything was comedic How I be lost in my thoughts no one has to know It's like what if it catch the flow I just wanna be comfortable, have some hash to blow Share one of my friends, like ""What'd you pass it for?"" [Hook] (x2) Y'all gon' need this Y'all gon' need this Shout out to my Luscious Know my prophecy is [Bridge] Never frontin', no, y'all gon' need this And it's nothin' new, y'all gon' need this Head-hunting, know y'all gon' need this Didn't wanna believe it, now y'all gon' need this Never frontin', now y'all gon' need this And it's nothin', now y'all gon' need this Head-hunting, now y'all gon' need this Didn't wanna believe it [Verse 2] They got them bad intentions But act like they got my back And we could have a friendship Homie, the fuck's up with that? Cause you know if I had a stack Then you would have a stack The way you stab so swift I gotta get Taylor Swift on a track We was on my campus chillin' on the grass Now you act like I'm the villain And really it makes us giggle Shit it makes me sad just a little But fuck it, this shit is nothing I ain't livin' in the past I got class so I gotta make classics Salt passive Such a nice girl, don't understand all the madness Just please don't fuck around cause it'll be tragic I'm so dope, your nostrils got [?] Go 'head and bitch swerve, you might end up in traffic End up like magic, like poof and you missin' in action So I'll just dismiss it like it never happened Forgive, don't forget But I still never live with regrets Fuck your suggestions I learned my lesson That it's all 'bout connections But possessed this capability, givin' me leverage Don't be so pretentious Just because you got some mentions And your Twitter is poppin' Hoping that you make some profit Don't hate on nobody, I promise Finish your mixtape, I already got this Cause I got that knowledge So you keep the gossip You dearly departed Why you so obnoxious? [Hook] (x2) Y'all gon' need this Y'all gon' need this Shout out to my Luscious Know my prophecy is [Bridge] Never frontin', no, y'all gon' need this And it's nothin' new, y'all gon' need this Head-hunting, know y'all gon' need this Didn't wanna believe it, now y'all gon' need this Never frontin', now y'all gon' need this And it's nothin', now y'all gon' need this Head-hunting, now y'all gon' need this Didn't wanna believe it"
